i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,17.42,18.16,77.49477765951681,0.99,2,1560.2,13642,2034.499911785
2,2023-10-26,18.45,19.33,25.142834199390244,0.99,2,1560.2,18916,2853.702632833
3,2023-10-26,19.50,20.37,20.564498522538205,0.99,2,1560.2,18506,2814.12514802
4,2023-10-26,20.59,21.42,38.73475949803166,0.99,2,1570.0,17602,2590.661899012
5,2023-10-26,22.4,22.47,39.52123201513286,0.99,2,1560.2,16123,2613.456343854
6,2023-10-26,23.10,23.44,84.83121459718761,0.99,2,1560.2,13024,2048.388527332
7,2023-10-27,0.16,0.54,72.23019690019223,0.99,2,1570.0,15374,2276.293681142
8,2023-10-27,1.22,2.0,62.1221843013957,0.99,2,1560.2,14495,2304.507976
9,2023-10-27,2.25,3.3,79.06823554690007,0.99,2,1570.0,15113,2256.931129024
10,2023-10-27,3.34,4.10,106.89224771473249,0.99,2,1570.0,13933,2198.017617941
