i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,18.14,18.38,74.44117421556909,0.99,5,4746.800000000001,13141,1389.013687591
2,2023-10-26,19.26,19.49,27.80111956458835,0.99,5,4791.599999999999,17956,1372.924952338
3,2023-10-26,20.39,20.55,103.71744106535704,0.99,5,4746.8,11504,991.711886283
4,2023-10-26,21.36,22.0,63.38351627527358,0.99,5,4746.8,14482,1436.277463583
5,2023-10-26,22.54,23.7,102.6802666547036,0.99,5,4774.000000000001,11738,782.974290194
6,2023-10-27,23.59,0.13,124.28487804099625,0.99,5,4746.800000000001,11080,859.609203105
7,2023-10-27,1.0,1.17,89.20305171027594,0.99,5,4746.8,11417,985.664987997
8,2023-10-27,1.52,2.18,88.31102119317319,0.99,5,4791.6,11454,1578.998752805
9,2023-10-27,3.3,3.32,15.677195622858802,0.99,5,4746.8,19665,1714.004128527
10,2023-10-27,4.12,4.33,86.55363187142896,0.99,5,4791.6,12953,1283.326014941
