i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,17.42,18.14,83.98290245121574,0.99,8,1030.8,12203,1941.058716388
2,2023-10-26,18.45,19.14,130.68998782275932,0.99,8,1018.7,11067,1750.128365171
3,2023-10-26,19.50,20.30,59.077579148681366,0.99,7,1007.8000000000001,14724,2375.772696628
4,2023-10-26,20.59,21.35,38.73475949803169,0.99,6,1020.0,13945,2130.83255578
5,2023-10-26,22.4,22.30,158.18803093249338,0.99,7,1010.9,9899,1591.301805435
6,2023-10-26,23.10,23.32,209.59850054794276,0.99,8,1013.5999999999999,9509,1367.160579134
7,2023-10-27,0.16,1.4,9.775129591529616,0.99,7,1002.3,20000,2877.92110237
8,2023-10-27,1.22,2.9,11.951395864480707,0.99,8,1016.5999999999999,18505,2831.282077896
9,2023-10-27,2.25,2.51,120.59349287830076,0.99,7,1007.9000000000001,9695,1519.065461192
10,2023-10-27,3.33,4.12,36.46800715921863,0.99,8,1016.8,14893,2301.260961269
