i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,17.42,18.15,68.69019855440084,0.99,7,1154.8,10851,1956.199799441
2,2023-10-26,18.45,19.26,41.55798687829447,0.99,8,1177.7,14737,2461.505664858
3,2023-10-26,19.50,20.22,96.67143279060497,0.99,8,1186.8000000000002,10658,1931.603483036
4,2023-10-26,20.59,21.36,51.84181769085337,0.99,8,1167.9999999999998,13646,2203.159446171
5,2023-10-26,22.4,22.46,41.14240700951155,0.99,8,1195.0,14359,2560.863292104
6,2023-10-27,23.10,0.1,9.111059563564982,0.99,8,1224.3999999999999,18501,3082.020705511
7,2023-10-27,0.16,0.43,120.59349287830074,0.99,8,1170.8,9770,1667.836561824
8,2023-10-27,1.22,1.50,115.84162809085912,0.99,8,1156.6000000000001,10040,1684.233701985
9,2023-10-27,2.25,3.3,45.951802923438045,0.99,9,1205.6,13060,2278.383926756
10,2023-10-27,3.34,4.13,39.52123201513284,0.99,8,1167.8,12930,2364.491729934
