i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,17.42,18.10,68.69019855440084,0.99,5,4744.8,12178,1677.28246538
2,2023-10-26,18.45,19.15,79.06823554690013,0.99,5,4775.3,12782,1770.487228532
3,2023-10-26,19.50,20.31,36.83637086789766,0.99,6,4808.799999999999,16557,2434.824156127
4,2023-10-26,20.59,21.33,62.122184301395656,0.99,6,4799.8,13817,2067.114964212
5,2023-10-26,22.4,22.39,63.38351627527373,0.99,5,4744.8,13245,2099.854213586
6,2023-10-26,23.10,23.42,102.6802666547036,0.99,6,4793.7,12825,1943.216971531
7,2023-10-27,0.16,0.53,43.26271028160375,0.99,5,4744.8,16168,2262.817276817
8,2023-10-27,1.22,1.49,121.81160896798053,0.99,5,4786.2,10810,1616.505362149
9,2023-10-27,2.25,2.52,114.68321180995042,0.99,5,4744.8,11840,1594.992816041
10,2023-10-27,3.34,4.4,65.32369535089045,0.99,5,4744.8,13840,1797.403568151
