i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,18.25,18.43,64.67045839738167,0.99,6,4855.200000000001,14745,1110.32350334
2,2023-10-26,19.28,19.50,51.84181769085334,0.99,6,4855.8,14981,1317.876915453
3,2023-10-26,20.37,20.57,49.79904322498108,0.99,6,4835.9,14796,1196.835515845
4,2023-10-26,21.33,21.59,58.48680335719456,0.99,6,5028.5,14501,1600.066151933
5,2023-10-26,22.50,23.9,16.989743444234357,0.99,6,4811.6,18818,1146.133048521
6,2023-10-27,23.52,0.14,80.67364100285684,0.99,6,4815.5,13996,1303.543502346
7,2023-10-27,0.52,1.16,94.74767127807172,0.99,6,4989.1,11220,1410.483615756
8,2023-10-27,2.2,2.24,48.31996184215599,0.99,6,4901.6,13697,1285.953559141
9,2023-10-27,3.2,3.29,85.68809555271466,0.99,6,4849.4,11910,1607.497530656
10,2023-10-27,4.22,4.39,15.995506196162381,0.99,6,4916.0,17388,1029.156985295
