i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,17.42,18.10,133.34352394935155,0.99,8,1189.5,8725,1684.383749873
2,2023-10-26,18.45,19.22,55.064164362718465,0.99,8,1178.1999999999998,11771,2221.971334706
3,2023-10-26,19.50,20.21,117.01174554632217,0.99,8,1177.9,8331,1836.547935907
4,2023-10-26,20.59,21.58,4.554044951487002,0.99,8,1179.8,20000,3556.930586493
5,2023-10-26,22.4,22.40,69.38403894383922,0.99,8,1190.1,10584,2167.627674124
6,2023-10-26,23.10,23.52,37.208455422118895,0.99,8,1208.6999999999998,12231,2517.478529163
7,2023-10-27,0.16,0.52,94.74767127807195,0.99,8,1177.6999999999998,9357,2147.984004779
8,2023-10-27,1.22,1.52,83.9829024512156,0.99,8,1168.0,9671,1792.358520239
9,2023-10-27,2.25,3.18,14.036392960642782,0.99,8,1188.1,16462,3171.896728304
10,2023-10-27,3.34,4.0,163.03019062422368,0.99,8,1179.6999999999998,7242,1565.387090837
