i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,18.10,18.36,2201.672082724895,0.99,2,6019.0,10170,1531.350056253
2,2023-10-26,19.15,19.46,336.150704149774,0.99,2,6019.0,15548,1902.120004539
3,2023-10-26,20.31,20.55,427.84785103529356,0.99,2,6019.0,14956,1487.96280744
4,2023-10-26,21.33,22.2,195.3594993340014,0.99,2,6019.0,19168,1706.166784424
5,2023-10-26,22.39,23.5,714.3226654651904,0.99,2,6019.0,14464,1592.07513736
6,2023-10-27,23.42,0.12,357.04491949579995,0.99,2,6019.0,16367,1801.506290733
7,2023-10-27,0.53,1.18,584.2494637669254,0.99,2,6019.0,13638,1499.20688693
8,2023-10-27,1.49,2.19,555.6154267017561,0.99,2,6027.7,14475,1811.290205345
9,2023-10-27,2.52,3.25,1025.7166965695674,0.99,2,6019.0,12209,1966.300118359
10,2023-10-27,4.4,4.35,517.8698859912631,0.99,2,6019.0,13961,1891.902032351
