i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-08,15.12,15.13,120.5934928783007,0.99,2,512.5600000000002,13159,37.421061771
2,2023-10-08,15.54,15.55,28.365594903161263,0.99,2,512.5600000000002,20000,56.537565582
3,2023-10-08,16.36,16.37,113.53637969185087,0.99,2,512.5600000000002,13481,37.243817717
4,2023-10-08,17.19,17.19,379.23786255394106,0.99,2,512.5600000000002,8871,27.340968633
5,2023-10-08,17.59,18.0,83.14307342670341,0.99,2,510.46000000000015,14588,40.569157446
6,2023-10-08,18.42,18.43,211.71565711913408,0.99,5,472.5199999999998,10748,29.081675852
7,2023-10-08,19.22,19.23,114.68321180995042,0.99,5,429.1999999999998,13587,36.139873398
8,2023-10-08,20.4,20.4,89.2030517102759,0.99,2,512.5600000000002,15304,42.319198518
9,2023-10-08,20.46,20.47,100.63692934827502,0.99,5,437.9999999999999,13944,35.97313989
10,2023-10-08,21.28,21.29,49.30105279273134,0.99,2,512.5600000000002,17110,49.301407445
