i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,6.50,7.32,201.33948332833646,0.99,15,8349.4,15578,2516.460747409
2,2023-10-26,7.58,8.41,189.5571268442821,0.99,16,8371.4,15987,2614.684709676
3,2023-10-26,9.3,9.37,449.8972950140581,0.99,15,8349.399999999998,12337,2038.061766367
4,2023-10-26,10.8,10.37,639.5604082750369,0.99,16,8351.8,10399,1721.857079582
5,2023-10-26,11.12,12.0,97.64791190970182,0.99,15,8362.999999999998,18480,2863.806687779
6,2023-10-26,12.19,12.54,432.1695465002972,0.99,16,8361.099999999999,12907,2140.891698986
7,2023-10-26,13.23,14.1,364.29437761024343,0.99,16,8354.3,13470,2222.828647478
8,2023-10-26,14.29,15.13,158.1880309324934,0.99,16,8370.899999999998,16440,2641.813251164
9,2023-10-26,15.33,16.11,357.0449194958002,0.99,15,8349.399999999998,13193,2241.848649232
10,2023-10-26,16.38,17.16,307.07946599458904,0.99,16,8358.3,13898,2255.977890418
