i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,6.50,7.47,10.278897862871977,0.99,12,6021.999999999998,20000,3424.175385954
2,2023-10-26,7.58,8.54,9.775129591529607,0.99,12,6028.099999999997,20000,3383.730963022
3,2023-10-26,9.3,9.59,7.086776735298698,0.99,12,6038.199999999998,20000,3355.317972234
4,2023-10-26,10.8,11.2,11.480463181350668,0.99,12,6018.499999999998,20000,3229.375239355
5,2023-10-26,11.12,12.7,6.672059619520551,0.99,12,6065.199999999997,20000,3309.059989612
6,2023-10-26,12.19,13.7,32.001442949091256,0.99,12,6021.999999999997,15272,2884.729295184
7,2023-10-26,13.23,14.21,5.680977012249083,0.99,11,6063.999999999997,20000,3501.905544352
8,2023-10-26,14.29,15.26,4.287542921304856,0.99,12,6067.599999999997,20000,3424.176121042
9,2023-10-26,15.33,16.13,65.32369535089049,0.99,11,6030.5999999999985,13551,2404.709303072
10,2023-10-26,16.38,17.33,6.7394541611318814,0.99,11,6037.299999999998,20000,3290.093540937
