i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,7.20,7.43,406.87904920566143,0.99,6,16898.600000000002,14015,1357.58073793
2,2023-10-26,8.35,8.57,207.50251554246302,0.99,6,16890.599999999995,16754,1306.421348509
3,2023-10-26,9.41,10.1,386.9379273073569,0.99,6,16896.6,14594,1175.19076131
4,2023-10-26,10.54,11.7,487.5642176333334,0.99,6,16886.399999999998,13104,735.283277586
5,2023-10-26,11.41,12.5,332.7891971082762,0.99,7,16895.1,14270,1435.889884281
6,2023-10-26,13.0,13.17,652.546075170938,0.99,6,16883.199999999997,12065,1010.170702308
7,2023-10-26,13.54,14.14,700.1076444224329,0.99,6,16909.6,11772,1214.570407255
8,2023-10-26,15.4,15.22,463.66871965657805,0.99,6,16896.199999999997,12735,1115.254858613
9,2023-10-26,16.13,16.34,111.27700573598294,0.99,7,16906.499999999996,19077,1248.317852689
10,2023-10-26,17.9,17.30,482.68857545699984,0.99,6,16887.0,12226,1238.46749015
