i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,7.32,7.47,626.8331561503629,0.99,4,18620.0,12333,940.926302982
2,2023-10-26,8.41,8.57,406.8790492056622,0.99,4,18692.399999999994,13517,948.588117032
3,2023-10-26,9.37,9.57,339.54616580785216,0.99,4,18672.700000000004,14717,1172.139244632
4,2023-10-26,10.37,10.55,1036.0774712823923,0.99,4,18584.499999999996,10967,1077.243888072
5,2023-10-26,12.0,12.12,566.8966704435833,0.99,5,18713.099999999995,12299,760.186142041
6,2023-10-26,12.54,13.14,523.1008949406695,0.99,5,18672.599999999995,13756,1175.523096144
7,2023-10-26,14.1,14.18,626.8331561503635,0.99,5,18655.499999999996,11629,1050.037707339
8,2023-10-26,15.13,15.28,477.86168970243006,0.99,4,18727.6,13196,899.605842593
9,2023-10-26,16.11,16.26,602.1334287337462,0.99,5,18666.9,11554,912.934357914
10,2023-10-26,17.16,17.33,555.6154267017554,0.99,5,18620.599999999995,13073,1053.094891784
