i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,7.31,7.54,52.365472415003346,0.99,15,5472.400000000003,16517,1381.712257838
2,2023-10-26,8.32,8.56,104.76509198520934,0.99,12,5437.700000000003,13064,1449.094579601
3,2023-10-26,9.49,10.6,57.32291597038632,0.99,11,5423.300000000004,15942,985.422498409
4,2023-10-26,10.42,11.1,261.4651976647573,0.99,13,5446.200000000003,10135,1149.329932351
5,2023-10-26,11.51,12.13,93.80019456529104,0.99,13,5445.000000000001,13811,1348.976251622
6,2023-10-26,12.54,13.20,41.55798687829448,0.99,14,5464.300000000001,16992,1561.260851579
7,2023-10-26,14.4,14.24,104.76509198520931,0.99,12,5439.1,12830,1144.229662518
8,2023-10-26,14.58,15.28,57.901935323622574,0.99,14,5472.0999999999985,15692,1790.897078147
9,2023-10-26,16.12,16.33,68.6901985544008,0.99,11,5434.200000000003,14695,1259.097568991
10,2023-10-26,17.14,17.38,49.79904322498111,0.99,12,5429.900000000002,16707,1405.476729041
