i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,7.16,7.43,176.67962938036553,0.99,13,5471.600000000001,12709,1640.638469328
2,2023-10-26,8.26,8.53,138.8133227300739,0.99,12,5446.699999999999,13670,1623.775361385
3,2023-10-26,9.37,10.1,72.95979484867918,0.99,12,5455.4000000000015,14228,1441.817858898
4,2023-10-26,10.37,11.0,304.0086713346436,0.99,12,5450.4,10606,1355.668065305
5,2023-10-26,11.40,12.7,211.71565711913405,0.99,13,5471.9,11675,1578.977789412
6,2023-10-26,12.51,13.18,75.95263158409243,0.99,12,5452.000000000001,16476,1663.379897397
7,2023-10-26,13.53,14.21,80.67364100285693,0.99,11,5439.999999999998,15018,1701.732518286
8,2023-10-26,15.4,15.27,158.18803093249335,0.99,12,5482.7,13529,1385.303543699
9,2023-10-26,16.1,16.32,56.74968681068245,0.99,12,5455.199999999999,17775,1864.100553496
10,2023-10-26,17.1,17.33,76.71982988292166,0.99,12,5455.5999999999985,15396,1898.561009973
