i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,7.46,7.57,26.43858808200374,0.99,32,16987.800000000003,20000,683.14739297
2,2023-10-26,8.50,9.3,27.523108368942474,0.99,27,17134.199999999997,20000,792.397098606
3,2023-10-26,9.57,10.8,104.76509198520927,0.99,26,17231.2,14904,671.071430395
4,2023-10-26,11.7,11.12,26.43858808200376,0.99,33,16917.199999999997,20000,308.521301318
5,2023-10-26,12.0,12.19,32.324689847566894,0.99,30,17078.9,20000,1118.798041408
6,2023-10-26,13.8,13.23,67.32326360316819,0.99,26,17224.1,16887,908.147537629
7,2023-10-26,14.24,14.29,28.365594903161263,0.99,30,17086.699999999997,20000,302.334948067
8,2023-10-26,15.28,15.33,30.433053827028303,0.99,30,17056.2,20000,280.063529105
9,2023-10-26,16.32,16.38,26.975398512400513,0.99,32,16969.000000000007,20000,349.439471832
10,2023-10-26,17.36,17.42,31.364614234404325,0.99,30,17091.300000000003,20000,339.773857268
