i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-24,9.12,9.13,75.95263158409247,0.99,5,361.40000000000003,11804,18.4707357
2,2023-06-24,9.26,9.27,106.89224771473253,0.99,5,361.40000000000003,11268,18.0866891
3,2023-06-24,9.41,9.41,83.98290245121572,0.99,5,361.4000000000001,11822,20.1394063
4,2023-06-24,9.55,9.56,71.50789493119045,0.99,5,361.4000000000001,12456,18.5978913
5,2023-06-24,10.10,10.10,56.18218994257568,0.99,5,362.4000000000001,13311,19.3747817
6,2023-06-24,10.24,10.24,61.50096245838182,0.99,5,362.40000000000015,12939,18.0228887
7,2023-06-24,10.39,10.40,49.79904322498118,0.99,5,362.4000000000001,13767,21.1497796
8,2023-06-24,10.55,10.55,71.50789493119048,0.99,5,388.0000000000001,11456,25.5334802
9,2023-06-24,11.10,11.10,70.79281598187858,0.99,5,361.4000000000001,11990,19.7730655
10,2023-06-24,11.25,11.25,111.27700573598307,0.99,5,361.40000000000003,9916,17.115563
11,2023-10-26,2.24,2.34,104.76509198520927,0.99,5,361.40000000000003,11142,572.960749339
12,2023-10-26,2.51,3.2,66.65003096713652,0.99,5,361.40000000000003,12990,672.53812493
13,2023-10-26,3.18,3.30,82.31164269243651,0.99,5,361.40000000000003,11653,676.636396901
14,2023-10-26,3.50,3.58,89.2030517102759,0.99,5,361.4000000000001,10722,464.695198719
15,2023-10-26,4.15,4.26,74.441174215569,0.99,5,361.40000000000003,11897,677.843786443
16,2023-10-26,4.43,4.53,65.3236953508905,0.99,5,361.40000000000003,11724,628.547060684
17,2023-10-26,5.16,5.23,56.74968681068248,0.99,5,362.4000000000001,13289,414.788209297
18,2023-10-26,5.38,5.50,80.67364100285698,0.99,5,365.2000000000001,11619,713.526254415
19,2023-10-26,6.16,6.21,39.521232015132824,0.99,5,361.40000000000015,14603,298.155281398
20,2023-10-26,6.39,6.48,86.55363187142905,0.99,5,365.20000000000005,11018,519.685881879
